id	cups	procedimiento								D	D				D
2569	22901	Dacriocistografia o gamagrafia vias lagrimales													
4754	22802	Gamagrafia osea corporal total													
4756	22801	Gamagrafia osea segmentaria													
7216	22710	Perfusion renal													
4766	22709	Gamagrafia renal estatica dmsa													
8359	22708	Renograma basal y post captopril													
1688	22707	Cistografia													
4724	22706	Gamagrafia de perfusion testicular													
4529	22705	Filtracion glomerular													
9019	22704	Residuo vesical (sondas)													
4573	22703	Flujo plasmatico renal efectivo													
8365	22702	Renograma secuencial con filtracion glomerular													
8363	22701	Renograma secuencial													
4762	22604	Gamagrafia pulmonar. perfusion y ventilacion													
1317	22603	Busqueda de hemorragia pulmonar													
4763	22602	Gamagrafia pulmonar. ventilacion													
4760	22601	Gamagrafia pulmonar. perfusion													
10702	22511	Venografia													
3901	22510	Estudios vasculares arteriales (perfusion)													
4719	22509	Gamagrafia de miocardio con pirofosfatos													
7213	22508	Perfusion miocardica con isonitrilos en reposo y post ejercicio													
7212	22507	Perfusion miocardica con isonitrilos en reposo													
4640	22506	Fraccion de eyeccion con motilidad del miocardio en reposo y post ejercicio													
4639	22505	Fraccion de eyeccion con motilidad del miocardio en reposo													
4641	22504	Fraccion de eyeccion vd													
4642	22503	Fraccion de eyeccion vi													
359	22502	Analisis de primer paso (deteccion de shunts)													
4726	22501	Gamagrafia de pool sanguineo													
4772	22405	Gamagrafia y perfusion cerebral													
3920	22404	Evaluacion de derivaciones													
1677	22403	Cisternografia													
4698	22402	Gamagrafia cerebral perfusoria													
4697	22401	Gamagrafia cerebral estatica													
1496	22333	CATGUT CROMADO N?4/0													
4699	22311	Gamagrafia combinada de higado y pulmon													
5839	22310	Investigacion de reflujo biliar													
10180	22309	Transito esofagico													
5841	22308	Investigacion de vaciamiento gastrico													
5840	22307	Investigacion de reflujo gastroesofagico													
5837	22306	Investigacion de diverticulo de meckel													
3852	22305	Estudio de glandulas salivares													
5838	22304	Investigacion de hemorragia digestiva													
4746	22303	Gamagrafia hepatobiliar (ida)													
7375	22302	Pool sanguineo hepatico													
4749	22301	Gamagrafia hepatoesplenica													
1868	22300	Colocacion de cateter ventriculo peritoneal. sin valvula ncoc													
1732	22222	CLAM UMBILICAL													
9942	22212	Test de shilling													
10733	22211	Vida media del hierro													
4718	22210	Gamagrafia de medula osea													
4744	22209	Gamagrafia ganglios linfaticos													
4743	22207	Gamagrafia esplenica													
3851	22206	Estudio de ferrocinetica													
10731	22205	Vida media de globulos rojos													
10770	22204	Volumen de globulos rojos													
10773	22203	Volumen plasmatico													
2672	22202	Derivacion ventricular a espacio subaracnoideo cervical  [torkilsen]													
1867	22201	Colocacion de cateter ventricular al exterior													
4732	22110	Gamagrafia de suprarrenales con iodo colesterol													
9940	22109	Test de perclorato													
7558	22108	Prueba de supresion (retenciones)													
4713	22107	Gamagrafia de glandulas paratiroides con tl y tc													
9897	22106	Terapia de hipertiroidismo													
9890	22105	Terapia de ca de tiroides													
3850	22104	Estudio de feocromocitoma													
7762	22103	Rastreo de metastasis													
4733	22102	Gamagrafia de tiroides													
1397	22101	Captacion de iodo 131 por tiroides a 4. y/o 24 horas													
7190	21723	Penasco. conductos auditivos internos													
7856	21722	Reconstruccion tridimensional. agregar al costo del examen:													
4982	21721	Guia escanografica para procedimientos intervencionistas													
473	21720	Anteversion femoral o tibial. axiales de rotula. medida de longitud de miembros inferiores													
1959	21719	Complemento a mielografia (cada segmento)													
6928	21718	Osteodensitometria													
731	21717	Articulacion temporo mandibular (bilateral)													
4400	21716	Extremidades y articulaciones													
9	21715	Abdomen total													
7188	21714	Pelvis													
7	21713	Abdomen superior													
10126	21712	Torax													
5984	21711	Laringe y cuello													
5982	21710	Laringe o cuello													
1945	21709	Columna cervical. dorsal o lumbar (espacio adicional)													
1946	21708	Columna cervical. dorsal o lumbar (hasta tres espacios)													
6893	21707	Orbitas (incluye cortes axiales y coronales)													
9345	21706	Senos paranasales o rinofaringe (incluye cortes axiales y coronales)													
9473	21705	Silla turca u oido (incluye cortes axiales y coronales)													
1678	21704	Cisternografia													
2433	21703	Craneo simple y con contraste													
2431	21702	Craneo con contraste													
2432	21701	Craneo simple													
7384	21602	Portatiles con fluor oscopia y/o intensificador de imagen (practicado en quirofanos)													
7385	21601	Portatiles sin fluor oscopia e intensificador de imagenes (practicado en habitacion. uci. rn o quirofanos)													
1507	21520	Cavernografia y cavernometria													
1220	21518	Biopsia por estereotaxia													
6259	21517	Localizacion de lesion no palpable en seno													
4556	21516	Fistulografia													
2891	21515	Dilatacion transuretral de la prostata													
4347	21514	Extraccion percutanea de calculos biliares. litotripcia disolucion de calculos biliares													
10400	21513	Trombolisis arterial selectiva													
4136	21512	Extraccion calculos renales por via percutanea													
9113	21511	Revision de procedimientos anteriores (cambio de tubo. limpieza del mismo o reubicacion)													
3099	21510	Drenaje percutaneo de abscesos o colecciones													
4811	21509	Gastrostomia percutanea													
10331	21508	Tratamiento percutaneo de tromboembolismo venoso													
4349	21507	Extraccion percutanea de cuerpo extrano intra vascular. arterial o venoso													
5747	21505	Instrumentacion percutanea. colecistostomia percutanea (drenaje. dilatacion y derivacion)													
6646	21504	Nefrostomia percutanea													
7236	21503	Pielografia o colangiografia percutanea													
4449	21502	Farmacoangiografia													
3398	21501	Embolizacion													
2571	21454	Dacriocistografia unilateral													
9448	21453	Sialografia (por glandula)													
2509	21452	Cuerpo extrano endo ocular (sweet)													
1292	21451	Broncografia unilateral													
4439	21450	Faringolaringografia													
1322	21444	Cada vaso adicional													
3881	21443	Estudio de un vaso													
1321	21442	Cada vaso adicional													
3880	21441	Estudio de un vaso													
10705	21440	Venografia selectiva (toma de muestras para quimica sanguinea)													
7387	21439	Portografia transhepatica													
3853	21438	Estudio de hipertension portal con hemodinamia													
3745	21437	Esplenoportografia													
7386	21436	Portografia arterial													
569	21435	Aortograma y estudio de miembros inferiores													
568	21434	Aortograma toracico o abdominal													
711	21433	Arteriografia periferica por puncion													
4563	21432	Flebografia de miembro superior o inferior (por extremidad)													
1508	21431	Cavografia													
6171	21430	Linfangiografia													
720	21422	Arteriografia selectiva de ambas carotidas y vertebral (panangiografia)													
688	21421	Arteriografia carotidea o vertebral (cada vaso)													
6508	21420	Mielografia (cada segmento)													
826	21410	Artrografia o neumoartrografia													
4819	21404	Genitografia o vaginografia													
10534	21403	Uretrografia retrograda													
5289	21401	Histerosalpingografia													
1690	21400	Cistografia o cistouretrografia													
3683	21338	Esofago. estomago y duodeno con doble contraste													
1895	21337	Colon por enema con doble contraste													
1896	21335	Colon por enema convencional o colon por ingesta													
10182	21334	Transito intestinal doble contraste													
10181	21333	Transito intestinal convencional													
3682	21332	Esofago. estomago y duodeno (vias digestivas altas)													
3769	21331	Estomago. duodeno y transito intestinal													
3681	21330	Esofago													
7429	21327	Procedimiento especial con fluor oscopia (tv)													
1806	21326	Colecisto tomografia													
1792	21325	Colangiografia tomografia													
1787	21324	Colangiografia endoscopica retrograda (transduodenal)													
1790	21323	Colangiografia post operatoria													
1788	21322	Colangiografia operatoria													
