id,cups,procedimiento,ide
8029,792936,Reduccion abierta fractura sin fijacion de columna toracica o lumbar via posterior,2875
8030,792941,Reduccion abierta fractura sin fijacion de sacro via anterior,3056
8031,792942,Reduccion abierta fractura sin fijacion de sacro via posterior,2669
7903,793101,Reduccion abierta de fractura con fijacion interna (osteosintesis) de clavicula,3057
7905,793102,Reduccion abierta de fractura con fijacion interna de escapula,2670
7904,793103,Reduccion abierta de fractura con fijacion interna de costilla o esternon,3058
7967,793201,Reduccion abierta de fractura subcapital de humero con fijacion interna (osteosintesis),2671
7928,793202,Reduccion abierta de fractura de tuberosidad proximal de humero con fijacion interna (osteosintesis),3059
7906,793203,Reduccion abierta de fractura conminuta de tercio proximal humero con fijacion interna (osteosintesis),2672
7968,793204,Reduccion abierta de fractura supracondilea de humero con fijacion interna (osteosintesis),3060
7969,793205,Reduccion abierta de fractura supracondilea e intercondilea de humero con fijacion interna (osteosintesis),2673
7915,793206,Reduccion abierta de fractura de epicondilo o epitroclea de humero con fijacion interna (osteosintesis),3061
7934,793210,Reduccion abierta de fractura en diafisis de humero con fijacion interna (osteosintesis),2674
7931,793301,Reduccion abierta de fractura en diafisis de cubito o radio con fijacion interna (osteosintesis),3062
7947,793302,Reduccion abierta de fractura en segmento proximal de cubito o de olecranon con fijacion interna (osteosintesis),2675
7945,793303,Reduccion abierta de fractura en segmento distal de cubito o radio (colles otros) con fijacion interna (osteosintesis),3063
7948,793304,Reduccion abierta de fractura en segmento proximal de radio (cupula radial) con fijacion interna (osteosintesis),2676
7949,793305,Reduccion abierta de fractura en segmento proximal de radio y cubito con fijacion interna (osteosintesis),3064
7946,793306,Reduccion abierta de fractura en segmento distal de radio y cubito con fijacion interna (osteosintesis),2677
7932,793307,Reduccion abierta de fractura en diafisis de cubito y radio con fijacion interna (osteosintesis),3065
7970,793401,Reduccion abierta de fracturas de huesos de carpo con fijacion interna (osteosintesis),3130
7918,793402,Reduccion abierta de fractura de metacarpianos (una o mas) con fijacion interna (osteosintesis),3131
7937,793501,Reduccion abierta de fractura en femur (cuello intertrocanterica supracondilea)con fijacion interna (osteosintesis),3132
7933,793502,Reduccion abierta de fractura en diafisis de femur con fijacion interna (osteosintesis),3133
7944,793601,Reduccion abierta de fractura en rotula con fijacion interna (osteosintesis),3134
7939,793701,Reduccion abierta de fractura en perone con fijacion interna (osteosintesis),3135
7951,793702,Reduccion abierta de fractura en tibia con fijacion interna (osteosintesis),3136
7942,793704,Reduccion abierta de fractura en platillos tibiales y extension disfisiaria con fijacion interna (osteosintesis) sin injerto,3137
7941,793705,Reduccion abierta de fractura en platillos tibiales o plafont con fijacion interna e injerto,4747
7940,793706,Reduccion abierta de fractura en pilon con fijacion interna y externa,3138
7927,793801,Reduccion abierta de fractura de tarso con fijacion interna (osteosintesis),3139
7919,793802,Reduccion abierta de fractura de metatarsianos (uno o mas) con fijacion interna (osteosintesis),3140
8008,793803,Reduccion abierta fractura de tarso y metatarso (uno o mas huesos) con fijacion interna (osteosintesis),3141
7901,793804,Reduccion abierta de fractura calcaneo con fijacion interna y artrodesis subastragalina,3142
7935,793901,Reduccion abierta de fractura en falanges (una o mas) de mano con fijacion interna,3143
7936,793902,Reduccion abierta de fractura en falanges de pie (una o mas) con fijacion interna,3144
7930,793910,Reduccion abierta de fractura del iliaco con fijacion interna (osteosintesis),3145
7943,793911,Reduccion abierta de fractura en ramas pubis con fijacion interna (osteosintesis),3146
7950,793912,Reduccion abierta de fractura en sinfisis pubica con fijacion interna (osteosintesis),3147
7938,793920,Reduccion abierta de fractura en pelvis [acetabulo reborde anterior o posterior] con fijacion interna (osteosintesis),3148
7902,793921,Reduccion abierta de fractura compleja en pelvis [acetabulo anterior posterior y superior) con fijacion interna (osteosintesis),3161
7921,793930,Reduccion abierta de fractura de odontoides via anterior con instrumentacion simple,3162
7920,793931,Reduccion abierta de fractura de odontoides via anterior con instrumentacion modular,3163
7923,793932,Reduccion abierta de fractura de odontoides via posterior con instrumentacion simple,3097
7922,793933,Reduccion abierta de fractura de odontoides via posterior con instrumentacion modular,2823
8180,793935,Reduccion de fractura occipitocervical via anterior con instrumentacion simple,2824
8179,793936,Reduccion de fractura occipitocervical via anterior con instrumentacion modular,2825
8182,793937,Reduccion de fractura occipitocervical via posterior con instrumentacion simple,2826
8181,793938,Reduccion de fractura occipitocervical via posterior con instrumentacion modular,2827
8171,793940,Reduccion de fractura columna cervical en c1 via anterior con instrumentacion simple,2828
8170,793941,Reduccion de fractura columna cervical en c1 via anterior con instrumentacion modular,2829
8173,793942,Reduccion de fractura columna cervical en c1 via posterior con instrumentacion simple,2830
8172,793943,Reduccion de fractura columna cervical en c1 via posterior con instrumentacion modular,2831
8175,793944,Reduccion de fractura columna cervical por debajo de c2 via anterior con instrumentacion simple,2832
8174,793945,Reduccion de fractura columna cervical por debajo de c2 via anterior con instrumentacion modular,3098
8177,793946,Reduccion de fractura columna cervical por debajo de c2 via posterior con instrumentacion simple,3099
8176,793947,Reduccion de fractura columna cervical por debajo de c2 via posterior con instrumentacion modular,3100
7911,793950,Reduccion abierta de fractura de columna vertebral [toracica lumbar o sacra] via anterior con instrumentacion simple,3101
7910,793951,Reduccion abierta de fractura de columna vertebral [toracica lumbar o sacra] via anterior con instrumentacion modular,3102
7913,793952,Reduccion abierta de fractura de columna vertebral [toracica lumbar o sacra] via posterior o posterolateral con instrumentacion simple,3103
7912,793953,Reduccion abierta de fractura de columna vertebral [toracica lumbar o sacra] via posterior o posterolateral con instrumentacion modular,3104
8063,794101,Reduccion cerrada de epifisis separada en humero sin fijacion,3105
8062,794102,Reduccion cerrada de epifisis separada en humero con fijacion,3106
8061,794201,Reduccion cerrada de epifisis separada en cubito o radio sin fijacion,3107
8054,794202,Reduccion cerrada de epifisis separada cubito o radio con fijacion,3108
8065,794203,Reduccion cerrada de epifisis separada en radio y cubito sin fijacion,3109
8064,794204,Reduccion cerrada de epifisis separada en radio y cubito con fijacion,3110
8056,794501,Reduccion cerrada de epifisis separada de femur sin fijacion,2833
8055,794502,Reduccion cerrada de epifisis separada de femur con fijacion,2834
8058,794601,Reduccion cerrada de epifisis separada de tibia o perone sin fijacion,2835
8057,794602,Reduccion cerrada de epifisis separada de tibia o perone con fijacion,2836
8060,794603,Reduccion cerrada de epifisis separada de tibia y perone sin fijacion,2837
8059,794604,Reduccion cerrada de epifisis separada de tibia y perone con fijacion,2838
7889,795100,Reduccion abierta con/sin fijacion interna de epifisis separada de humero sod,2839
7894,795201,Reduccion abierta de epifisis separada de radio o cubito sin fijacion,2840
7893,795202,Reduccion abierta de epifisis separada de radio o cubito con,2841
7896,795203,Reduccion abierta de epifisis separada de radio y cubito sin fijacion,2842
7895,795204,Reduccion abierta de epifisis separada de radio y cubito con fijacion,2843
8045,795501,Reduccion abierta sin fijacion interna de epifisis separada de femur,2844
7888,795502,Reduccion abierta con fijacion interna de epifisis separada de femur,2845
7897,795601,Reduccion abierta de epifisis separada de tibia sin/con fijacion,2846
7892,795602,Reduccion abierta de epifisis separada de perone con/sin fijacion,2847
7899,795603,Reduccion abierta de epifisis separada de tibia y perone sin fijacion,2848
7898,795604,Reduccion abierta de epifisis separada de tibia y perone con fijacion,2849
6011,796101,Lavado y desbridamiento de fractura abierta de humero sod,2850
6017,796201,Lavado y desbridamiento quirurgico de fractura expuesta de cubito o radio,2851
6016,796300,Lavado y desbridamiento de fractura abierta o expuesta en mano (excepto falanges),2852
6020,796401,Lavado y desbridamiento quirurgico de fracturas expuestas de falanges en mano,2853
6009,796500,Lavado y desbridamiento de fractura abierta de femur sod,3755
6015,796600,Lavado y desbridamiento de fractura abierta de tibia o perone sod,3756
6014,796700,Lavado y desbridamiento de fractura abierta de tarsianos y metatarsianos sod,3757
6012,796800,Lavado y desbridamiento de fractura abierta de pie y artejos sod,3758
6019,796902,Lavado y desbridamiento quirurgico de fractura expuesta de rotula,4069
6018,796903,Lavado y desbridamiento quirurgico de fractura expuesta de pelvis o cadera,3759
6013,796905,Lavado y desbridamiento de fractura abierta de raquis o columna,3760
8107,797100,Reduccion cerrada de luxacion en hombro ncoc,3761
8106,797101,REDUCCIÓN CERRADA DE LUXACIÓN EN HOMBRO,12094
8105,797200,Reduccion cerrada de luxacion en codo ncoc,3762
8109,797300,Reduccion cerrada de luxacion en muneca ncoc,3763
8098,797401,Reduccion cerrada de luxacion carpiana,3764
8099,797402,Reduccion cerrada de luxacion carpometacarpiana,3765
8111,797403,Reduccion cerrada de luxacion metacarpofalangica (una o mas),3766
8110,797404,Reduccion cerrada de luxacion interfalangica (una o mas),3767
8101,797501,Reduccion cerrada de luxacion congenita de cadera (uni o bilateral),3768
8117,797502,Reduccion cerrada de luxacion traumatica de cadera,3769
8102,797503,Reduccion cerrada de luxacion congenita de cadera con tenotomia de aductores y/o psoas,3770
8118,797601,Reduccion cerrada de luxacion traumatica de rodilla,3771
8114,797602,Reduccion cerrada de luxacion tibioperonera proximal,3772
8119,797603,Reduccion cerrada de luxacion traumatica de rotula,3773
8121,797701,Reduccion cerrada de luxacion traumatica tobillo (cuello de pie),3774
8112,797801,Reduccion cerrada de luxacion tarso-metarsianos,3775
8113,797802,Reduccion cerrada de luxacion tarso-metarsianos con fijacion percutanea,3776
8122,797803,Reduccion cerrada de luxaciones metatarso-falangicas o interfalangicas en pie,3777
8103,797901,Reduccion cerrada de luxacion de columna toracica o lumbar,3778
8104,797902,Reduccion cerrada de luxacion de sacro y coccis,3779
7978,798101,Reduccion abierta de luxacion acromio clavicular con o sin osteosintesis,3780
7976,798102,Reduccion abierta de la luxacion glenohumeral,3781
1386,798105,Capsulorrafia por artroscopia,3782
3543,798106,Escapulopexia [tratamiento de la luxacion congenita de escapula alada],3783
7975,798201,Reduccion abierta de la luxacion de la cabeza radial,3784
7988,798301,Reduccion abierta de luxacion radiocubital,3785
7883,798411,Reduccion abierta con fijacion de luxacion carpiana,3660
7884,798421,Reduccion abierta con fijacion de luxacion carpo-metacarpiana,3661
7885,798431,Reduccion abierta con fijacion de luxacion metacarpofalangica o interfalangica (una o mas),3662
7980,798501,Reduccion abierta de luxacion congenita de cadera,3663
7991,798502,Reduccion abierta de luxacion traumatica de cadera,3664
7984,798601,Reduccion abierta de luxacion de rodilla,3665
7985,798602,Reduccion abierta de luxacion de rotula,3666
7986,798701,Reduccion abierta de luxacion de tobillo (tibioastragalina),3667
7990,798801,Reduccion abierta de luxacion tarso-metarsianos con osteosintesis,3668
7979,798901,Reduccion abierta de luxacion cervical,3669
8184,799100,Reduccion de fracturas intraarticulares y luxofracturas en hombro,3670
8124,799201,Reduccion cerrada de luxofractura radiocubital (monteggia galleazi),3671
8072,799202,Reduccion cerrada de fractura de codo,3672
8023,799203,Reduccion abierta fractura o luxofractura codo sin osteosintesis,3673
8022,799204,Reduccion abierta fractura o luxofractura codo con osteosintesis,3674
8049,799301,Reduccion abierta y fijacion de luxofractura de bennet,3675
8168,799302,Reduccion cerrada y fijacion de luxofractura de bennet,3676
7882,799401,Reduccion abierta con fijacion de fractura intraarticular de mano (una o mas articulaciones),3677
8183,799500,Reduccion de fracturas intraarticulares y luxofracturas en cadera sod,3678
8185,799601,Reduccion de fracturas intraarticulares y luxofracturas en rodilla por artrotomia,3679
6958,799602,Osteosintesis de las fracturas intraarticulares de rodilla por artroscopia,3680
7997,799701,Reduccion abierta de luxo-fractura tobillo sin osteosintesis,3681
8123,799702,Reduccion cerrada de luxofractura de cuello de pie o tobillo,3682
7886,799703,Reduccion abierta con fijacion de luxo fractura o fractura (uni o bimaleolar) de tobillo,3683
7887,799704,Reduccion abierta con fijacion de luxo fractura trimaleolar de tobillo,3684
8169,799710,Reduccion con fijacion de las fracturas de tobillo por artroscopia,3685
7996,799801,Reduccion abierta de luxofractura sin fijacion de huesos del tarso y/o metatarso,3686
7995,799802,Reduccion abierta de luxofractura con fijacion de huesos del tarso y/o metatarso,3687
10256,80000,Traslado terrestre basico de pacientes - secundario - a neiva (medico y auxiliar).,11203
10277,800001AUX,Traslado terrestre basico de pacientes-secundario -a neiva (Aux),11696
10281,80000AUX,Traslado terrestre basico de pacientes-secundario-a neiva (aux-enfer),11214
4299,800101,Extraccion de material de osteosintesis en hombro por artrotomia,3688
4236,800102,Extraccion de cuerpo extrano intraarticular en hombro por artrotomia,3689
